instant,dteday,season,yr,mnth,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,hr,is_holiday,is_weekday
4591,2011-07-15,3,0,7,0,5,1,1,0.6,0.5909,0.73,0.1642,2,8,10,4.0,Weekday,holiday
4592,2011-07-15,3,0,7,0,5,1,1,0.6,0.5909,0.73,0.1343,7,16,23,5.0,Weekday,holiday
4593,2011-07-15,3,0,7,0,5,1,2,0.6,0.5909,0.73,0.1045,12,108,120,6.0,Weekday,holiday
4594,2011-07-15,3,0,7,0,5,1,1,0.64,0.6061,0.65,0.1045,17,257,274,7.0,Weekday,holiday
4595,2011-07-15,3,0,7,0,5,1,1,0.64,0.6061,0.65,0.2537,50,514,564,8.0,Weekday,holiday
4596,2011-07-15,3,0,7,0,5,1,1,0.68,0.6364,0.54,0.194,31,176,207,9.0,Weekday,holiday
4597,2011-07-15,3,0,7,0,5,1,2,0.66,0.6212,0.61,0.1642,59,107,166,10.0,Weekday,holiday
4598,2011-07-15,3,0,7,0,5,1,1,0.7,0.6515,0.54,0.1343,73,137,210,11.0,Weekday,holiday
4599,2011-07-15,3,0,7,0,5,1,1,0.7,0.6515,0.48,0.194,61,177,238,12.0,Weekday,holiday
4600,2011-07-15,3,0,7,0,5,1,1,0.7,0.6515,0.54,0.194,85,162,247,13.0,Weekday,holiday
4601,2011-07-15,3,0,7,0,5,1,1,0.7,0.6515,0.51,0.194,105,160,265,14.0,Weekday,holiday
4602,2011-07-15,3,0,7,0,5,1,1,0.72,0.6515,0.45,0.1642,74,163,237,15.0,Weekday,holiday
4603,2011-07-15,3,0,7,0,5,1,1,0.72,0.6667,0.51,0.194,96,265,361,16.0,Weekday,holiday
4604,2011-07-15,3,0,7,0,5,1,1,0.74,0.6667,0.42,0.2537,104,483,587,17.0,Weekday,holiday
4605,2011-07-15,3,0,7,0,5,1,1,0.72,0.6515,0.45,0.2239,102,394,496,18.0,Weekday,holiday
4606,2011-07-15,3,0,7,0,5,1,1,0.7,0.6364,0.45,0.2239,114,280,394,19.0,Weekday,holiday
4607,2011-07-15,3,0,7,0,5,1,1,0.7,0.6515,0.51,0.2239,92,251,343,20.0,Weekday,holiday
4608,2011-07-15,3,0,7,0,5,1,1,0.66,0.6212,0.54,0.1045,75,186,261,21.0,Weekday,holiday
4609,2011-07-15,3,0,7,0,5,1,1,0.66,0.6212,0.57,0.2239,71,152,223,22.0,Weekday,holiday
4610,2011-07-15,3,0,7,0,5,1,1,0.64,0.6212,0.61,0.1642,41,126,167,23.0,Weekday,holiday
4611,2011-07-16,3,0,7,0,6,0,1,0.62,0.6061,0.65,0.194,42,68,110,0.0,Weekday,holiday
4612,2011-07-16,3,0,7,0,6,0,1,0.6,0.5909,0.69,0.1045,24,51,75,1.0,Weekday,holiday
4613,2011-07-16,3,0,7,0,6,0,1,0.6,0.5909,0.73,0.1343,10,48,58,2.0,Weekday,holiday
4614,2011-07-16,3,0,7,0,6,0,1,0.6,0.5758,0.78,0.1343,6,20,26,3.0,Weekday,holiday
4615,2011-07-16,3,0,7,0,6,0,1,0.6,0.5909,0.73,0.0896,9,7,16,4.0,Weekday,holiday
4616,2011-07-16,3,0,7,0,6,0,1,0.58,0.5455,0.78,0.0896,4,6,10,5.0,Weekday,holiday
4617,2011-07-16,3,0,7,0,6,0,1,0.6,0.5758,0.78,0.1642,16,21,37,6.0,Weekday,holiday
4618,2011-07-16,3,0,7,0,6,0,1,0.62,0.5909,0.73,0.1343,14,38,52,7.0,Weekday,holiday
4619,2011-07-16,3,0,7,0,6,0,1,0.66,0.6212,0.65,0.1642,37,90,127,8.0,Weekday,holiday
4620,2011-07-16,3,0,7,0,6,0,1,0.7,0.6515,0.54,0.2239,72,150,222,9.0,Weekday,holiday
4621,2011-07-16,3,0,7,0,6,0,1,0.72,0.6667,0.54,0.194,114,208,322,10.0,Weekday,holiday
4622,2011-07-16,3,0,7,0,6,0,1,0.74,0.6667,0.48,0.2239,171,225,396,11.0,Weekday,holiday
4623,2011-07-16,3,0,7,0,6,0,1,0.76,0.6818,0.43,0.2836,187,276,463,12.0,Weekday,holiday
4624,2011-07-16,3,0,7,0,6,0,1,0.76,0.6818,0.45,0.2985,221,276,497,13.0,Weekday,holiday
4625,2011-07-16,3,0,7,0,6,0,1,0.74,0.6667,0.45,0.2985,201,232,433,14.0,Weekday,holiday
4626,2011-07-16,3,0,7,0,6,0,1,0.76,0.6818,0.45,0.3284,205,223,428,15.0,Weekday,holiday
4627,2011-07-16,3,0,7,0,6,0,1,0.76,0.6818,0.45,0.2836,183,242,425,16.0,Weekday,holiday
4628,2011-07-16,3,0,7,0,6,0,1,0.76,0.6818,0.45,0.2239,234,241,475,17.0,Weekday,holiday
4629,2011-07-16,3,0,7,0,6,0,1,0.76,0.6818,0.45,0.2836,185,243,428,18.0,Weekday,holiday
4630,2011-07-16,3,0,7,0,6,0,1,0.74,0.6818,0.48,0.194,164,242,406,19.0,Weekday,holiday
4631,2011-07-16,3,0,7,0,6,0,1,0.72,0.6667,0.51,0.2239,108,188,296,20.0,Weekday,holiday
4632,2011-07-16,3,0,7,0,6,0,1,0.7,0.6515,0.58,0.2239,85,167,252,21.0,Weekday,holiday
4633,2011-07-16,3,0,7,0,6,0,1,0.7,0.6515,0.65,0.2836,65,136,201,22.0,Weekday,holiday
4634,2011-07-16,3,0,7,0,6,0,1,0.68,0.6364,0.61,0.2239,61,107,168,23.0,Weekday,holiday
4635,2011-07-17,3,0,7,0,0,0,1,0.66,0.6212,0.65,0.2239,34,91,125,0.0,Weekday,holiday
4636,2011-07-17,3,0,7,0,0,0,1,0.64,0.6061,0.69,0.194,16,86,102,1.0,Weekday,holiday
4637,2011-07-17,3,0,7,0,0,0,1,0.64,0.6061,0.69,0.2239,28,66,94,2.0,Weekday,holiday
4638,2011-07-17,3,0,7,0,0,0,1,0.64,0.6061,0.69,0.2239,21,26,47,3.0,Weekday,holiday
4639,2011-07-17,3,0,7,0,0,0,1,0.62,0.5909,0.73,0.1642,4,6,10,4.0,Weekday,holiday
4640,2011-07-17,3,0,7,0,0,0,1,0.64,0.6061,0.69,0.2239,4,8,12,5.0,Weekday,holiday
4641,2011-07-17,3,0,7,0,0,0,1,0.62,0.5909,0.73,0.1642,10,11,21,6.0,Weekday,holiday
4642,2011-07-17,3,0,7,0,0,0,1,0.64,0.6061,0.73,0.1642,20,30,50,7.0,Weekday,holiday
4643,2011-07-17,3,0,7,0,0,0,1,0.68,0.6364,0.65,0.2239,45,73,118,8.0,Weekday,holiday
4644,2011-07-17,3,0,7,0,0,0,1,0.72,0.6667,0.58,0.2239,74,110,184,9.0,Weekday,holiday
4645,2011-07-17,3,0,7,0,0,0,1,0.74,0.6818,0.6,0.2239,127,177,304,10.0,Weekday,holiday
4646,2011-07-17,3,0,7,0,0,0,1,0.76,0.697,0.55,0.2836,147,244,391,11.0,Weekday,holiday
4647,2011-07-17,3,0,7,0,0,0,1,0.76,0.697,0.55,0.2836,177,243,420,12.0,Weekday,holiday
4648,2011-07-17,3,0,7,0,0,0,1,0.8,0.7424,0.49,0.2985,200,272,472,13.0,Weekday,holiday
4649,2011-07-17,3,0,7,0,0,0,1,0.8,0.7424,0.49,0.3582,168,262,430,14.0,Weekday,holiday
4650,2011-07-17,3,0,7,0,0,0,1,0.82,0.7424,0.43,0.2985,129,195,324,15.0,Weekday,holiday
4651,2011-07-17,3,0,7,0,0,0,1,0.8,0.7273,0.46,0.2985,129,188,317,16.0,Weekday,holiday
4652,2011-07-17,3,0,7,0,0,0,1,0.8,0.7424,0.49,0.3881,133,236,369,17.0,Weekday,holiday
4653,2011-07-17,3,0,7,0,0,0,1,0.8,0.7273,0.46,0.2985,147,243,390,18.0,Weekday,holiday
4654,2011-07-17,3,0,7,0,0,0,1,0.76,0.697,0.55,0.2836,145,234,379,19.0,Weekday,holiday
4655,2011-07-17,3,0,7,0,0,0,1,0.76,0.7121,0.58,0.2537,85,177,262,20.0,Weekday,holiday
4656,2011-07-17,3,0,7,0,0,0,1,0.74,0.6818,0.62,0.2239,59,148,207,21.0,Weekday,holiday
4657,2011-07-17,3,0,7,0,0,0,1,0.72,0.6818,0.66,0.2239,65,116,181,22.0,Weekday,holiday
4658,2011-07-17,3,0,7,0,0,0,1,0.7,0.6667,0.74,0.1343,39,54,93,23.0,Weekday,holiday
4659,2011-07-18,3,0,7,0,1,1,1,0.7,0.6667,0.74,0.1343,21,30,51,0.0,Weekday,weekday
4660,2011-07-18,3,0,7,0,1,1,1,0.7,0.6667,0.74,0.2239,17,8,25,1.0,Weekday,weekday
4661,2011-07-18,3,0,7,0,1,1,1,0.66,0.6061,0.83,0.2239,2,8,10,2.0,Weekday,weekday
4662,2011-07-18,3,0,7,0,1,1,1,0.66,0.6061,0.78,0.194,3,4,7,3.0,Weekday,weekday
4663,2011-07-18,3,0,7,0,1,1,1,0.64,0.5909,0.78,0.1642,1,3,4,4.0,Weekday,weekday
4664,2011-07-18,3,0,7,0,1,1,1,0.64,0.5909,0.78,0.1045,2,15,17,5.0,Weekday,weekday
4665,2011-07-18,3,0,7,0,1,1,1,0.64,0.5758,0.83,0.1045,10,95,105,6.0,Weekday,weekday
4666,2011-07-18,3,0,7,0,1,1,1,0.68,0.6364,0.74,0.2239,22,255,277,7.0,Weekday,weekday
4667,2011-07-18,3,0,7,0,1,1,1,0.7,0.6515,0.7,0.194,18,329,347,8.0,Weekday,weekday
4668,2011-07-18,3,0,7,0,1,1,1,0.74,0.697,0.67,0.2239,33,170,203,9.0,Weekday,weekday
4669,2011-07-18,3,0,7,0,1,1,1,0.76,0.7121,0.62,0.194,52,78,130,10.0,Weekday,weekday
4670,2011-07-18,3,0,7,0,1,1,1,0.8,0.7576,0.55,0.0896,42,99,141,11.0,Weekday,weekday
4671,2011-07-18,3,0,7,0,1,1,1,0.8,0.7727,0.59,0.194,39,126,165,12.0,Weekday,weekday
4672,2011-07-18,3,0,7,0,1,1,1,0.82,0.7879,0.56,0.2537,27,125,152,13.0,Weekday,weekday
4673,2011-07-18,3,0,7,0,1,1,1,0.82,0.7879,0.56,0.3284,32,106,138,14.0,Weekday,weekday
4674,2011-07-18,3,0,7,0,1,1,1,0.84,0.803,0.53,0.3284,53,111,164,15.0,Weekday,weekday
4675,2011-07-18,3,0,7,0,1,1,1,0.84,0.803,0.53,0.2836,45,220,265,16.0,Weekday,weekday
4676,2011-07-18,3,0,7,0,1,1,1,0.84,0.7879,0.49,0.3284,72,473,545,17.0,Weekday,weekday
4677,2011-07-18,3,0,7,0,1,1,1,0.82,0.7727,0.49,0.3582,80,478,558,18.0,Weekday,weekday
4678,2011-07-18,3,0,7,0,1,1,1,0.8,0.7576,0.55,0.2239,63,335,398,19.0,Weekday,weekday
4679,2011-07-18,3,0,7,0,1,1,1,0.78,0.7424,0.59,0.2239,91,232,323,20.0,Weekday,weekday
4680,2011-07-18,3,0,7,0,1,1,1,0.74,0.697,0.66,0.194,48,154,202,21.0,Weekday,weekday
4681,2011-07-18,3,0,7,0,1,1,1,0.76,0.7273,0.66,0.2239,36,104,140,22.0,Weekday,weekday
4682,2011-07-18,3,0,7,0,1,1,1,0.74,0.697,0.66,0.1642,32,59,91,23.0,Weekday,weekday
4683,2011-07-19,3,0,7,0,2,1,1,0.74,0.697,0.66,0.1045,25,26,51,0.0,Weekday,holiday
4684,2011-07-19,3,0,7,0,2,1,2,0.74,0.697,0.66,0.1343,7,6,13,1.0,Weekday,holiday
4685,2011-07-19,3,0,7,0,2,1,1,0.72,0.6818,0.7,0.1642,9,4,13,2.0,Weekday,holiday
4686,2011-07-19,3,0,7,0,2,1,1,0.72,0.6818,0.7,0.1642,2,1,3,3.0,Weekday,holiday
4687,2011-07-19,3,0,7,0,2,1,1,0.72,0.6818,0.7,0.1343,1,4,5,4.0,Weekday,holiday
4688,2011-07-19,3,0,7,0,2,1,2,0.7,0.6667,0.74,0.1045,0,19,19,5.0,Weekday,holiday
4689,2011-07-19,3,0,7,0,2,1,2,0.72,0.697,0.74,0.1045,8,126,134,6.0,Weekday,holiday
4690,2011-07-19,3,0,7,0,2,1,2,0.74,0.697,0.7,0.1642,28,287,315,7.0,Weekday,holiday
4691,2011-07-19,3,0,7,0,2,1,2,0.76,0.7273,0.7,0.1642,31,381,412,8.0,Weekday,holiday
4692,2011-07-19,3,0,7,0,2,1,2,0.8,0.7879,0.63,0.1343,22,177,199,9.0,Weekday,holiday
4693,2011-07-19,3,0,7,0,2,1,2,0.82,0.7879,0.56,0.1642,29,112,141,10.0,Weekday,holiday
4694,2011-07-19,3,0,7,0,2,1,1,0.82,0.803,0.59,0.0,29,98,127,11.0,Weekday,holiday
4695,2011-07-19,3,0,7,0,2,1,1,0.84,0.8182,0.56,0.0896,26,127,153,12.0,Weekday,holiday
4696,2011-07-19,3,0,7,0,2,1,1,0.86,0.8333,0.53,0.1045,33,139,172,13.0,Weekday,holiday
4697,2011-07-19,3,0,7,0,2,1,1,0.86,0.8182,0.5,0.194,41,111,152,14.0,Weekday,holiday
4698,2011-07-19,3,0,7,0,2,1,1,0.88,0.8182,0.44,0.194,48,110,158,15.0,Weekday,holiday
4699,2011-07-19,3,0,7,0,2,1,1,0.9,0.8485,0.42,0.2985,61,216,277,16.0,Weekday,holiday
4700,2011-07-19,3,0,7,0,2,1,1,0.8,0.803,0.66,0.0,68,445,513,17.0,Weekday,holiday
4701,2011-07-19,3,0,7,0,2,1,1,0.8,0.803,0.66,0.1343,80,450,530,18.0,Weekday,holiday
4702,2011-07-19,3,0,7,0,2,1,1,0.76,0.7424,0.75,0.194,54,334,388,19.0,Weekday,holiday
4703,2011-07-19,3,0,7,0,2,1,1,0.74,0.7273,0.74,0.0896,48,229,277,20.0,Weekday,holiday
4704,2011-07-19,3,0,7,0,2,1,1,0.74,0.7121,0.74,0.1343,47,194,241,21.0,Weekday,holiday
4705,2011-07-19,3,0,7,0,2,1,1,0.74,0.7121,0.74,0.0,36,120,156,22.0,Weekday,holiday
4706,2011-07-19,3,0,7,0,2,1,3,0.72,0.697,0.79,0.1642,19,73,92,23.0,Weekday,holiday
4707,2011-07-20,3,0,7,0,3,1,1,0.7,0.6667,0.84,0.1045,11,29,40,0.0,Weekday,holiday
4708,2011-07-20,3,0,7,0,3,1,1,0.7,0.6667,0.84,0.0,4,7,11,1.0,Weekday,holiday
4709,2011-07-20,3,0,7,0,3,1,1,0.7,0.6667,0.84,0.0,2,7,9,2.0,Weekday,holiday
4710,2011-07-20,3,0,7,0,3,1,1,0.7,0.6667,0.84,0.1045,2,4,6,3.0,Weekday,holiday
4711,2011-07-20,3,0,7,0,3,1,1,0.68,0.6364,0.83,0.0,0,4,4,4.0,Weekday,holiday
4712,2011-07-20,3,0,7,0,3,1,1,0.68,0.6364,0.83,0.1045,4,19,23,5.0,Weekday,holiday
4713,2011-07-20,3,0,7,0,3,1,2,0.68,0.6364,0.89,0.1045,5,111,116,6.0,Weekday,holiday
4714,2011-07-20,3,0,7,0,3,1,2,0.7,0.6667,0.84,0.1045,27,276,303,7.0,Weekday,holiday
4715,2011-07-20,3,0,7,0,3,1,1,0.74,0.7121,0.74,0.0,34,404,438,8.0,Weekday,holiday
4716,2011-07-20,3,0,7,0,3,1,1,0.74,0.697,0.7,0.0896,28,181,209,9.0,Weekday,holiday
4717,2011-07-20,3,0,7,0,3,1,1,0.76,0.7273,0.7,0.0,34,76,110,10.0,Weekday,holiday
4718,2011-07-20,3,0,7,0,3,1,1,0.8,0.7879,0.63,0.0896,26,116,142,11.0,Weekday,holiday
4719,2011-07-20,3,0,7,0,3,1,1,0.82,0.803,0.59,0.0,28,121,149,12.0,Weekday,holiday
4720,2011-07-20,3,0,7,0,3,1,1,0.84,0.8182,0.56,0.194,23,97,120,13.0,Weekday,holiday
4721,2011-07-20,3,0,7,0,3,1,1,0.86,0.8333,0.53,0.2239,44,83,127,14.0,Weekday,holiday
4722,2011-07-20,3,0,7,0,3,1,1,0.86,0.8182,0.5,0.1642,36,102,138,15.0,Weekday,holiday
4723,2011-07-20,3,0,7,0,3,1,1,0.84,0.8182,0.56,0.0,30,204,234,16.0,Weekday,holiday
4724,2011-07-20,3,0,7,0,3,1,1,0.84,0.8333,0.59,0.194,50,405,455,17.0,Weekday,holiday
4725,2011-07-20,3,0,7,0,3,1,1,0.84,0.8333,0.59,0.2239,68,429,497,18.0,Weekday,holiday
4726,2011-07-20,3,0,7,0,3,1,1,0.82,0.8485,0.67,0.1642,59,323,382,19.0,Weekday,holiday
4727,2011-07-20,3,0,7,0,3,1,1,0.8,0.8333,0.75,0.2239,45,264,309,20.0,Weekday,holiday
4728,2011-07-20,3,0,7,0,3,1,1,0.8,0.803,0.66,0.1642,33,209,242,21.0,Weekday,holiday
4729,2011-07-20,3,0,7,0,3,1,1,0.78,0.7727,0.7,0.2239,25,144,169,22.0,Weekday,holiday
4730,2011-07-20,3,0,7,0,3,1,1,0.76,0.7424,0.75,0.2537,26,73,99,23.0,Weekday,holiday
4731,2011-07-21,3,0,7,0,4,1,2,0.76,0.7424,0.75,0.194,13,29,42,0.0,Weekday,holiday
4732,2011-07-21,3,0,7,0,4,1,2,0.74,0.7273,0.84,0.2239,5,16,21,1.0,Weekday,holiday
4733,2011-07-21,3,0,7,0,4,1,2,0.74,0.7273,0.84,0.2239,2,4,6,2.0,Weekday,holiday
4734,2011-07-21,3,0,7,0,4,1,2,0.74,0.7121,0.79,0.1343,1,5,6,3.0,Weekday,holiday
4735,2011-07-21,3,0,7,0,4,1,2,0.72,0.7121,0.84,0.1045,0,4,4,4.0,Weekday,holiday
4736,2011-07-21,3,0,7,0,4,1,2,0.72,0.7121,0.84,0.1045,2,16,18,5.0,Weekday,holiday
4737,2011-07-21,3,0,7,0,4,1,2,0.72,0.7121,0.84,0.1045,6,111,117,6.0,Weekday,holiday
4738,2011-07-21,3,0,7,0,4,1,2,0.74,0.7273,0.84,0.1343,23,251,274,7.0,Weekday,holiday
4739,2011-07-21,3,0,7,0,4,1,2,0.76,0.7576,0.79,0.1642,23,358,381,8.0,Weekday,holiday
4740,2011-07-21,3,0,7,0,4,1,2,0.8,0.8182,0.75,0.2537,34,166,200,9.0,Weekday,holiday
4741,2011-07-21,3,0,7,0,4,1,2,0.82,0.8636,0.71,0.2239,31,47,78,10.0,Weekday,holiday
4742,2011-07-21,3,0,7,0,4,1,2,0.86,0.8939,0.63,0.2985,27,79,106,11.0,Weekday,holiday
4743,2011-07-21,3,0,7,0,4,1,1,0.88,0.8939,0.56,0.3284,29,106,135,12.0,Weekday,holiday
4744,2011-07-21,3,0,7,0,4,1,1,0.88,0.8939,0.56,0.2985,21,81,102,13.0,Weekday,holiday
4745,2011-07-21,3,0,7,0,4,1,1,0.9,0.8939,0.5,0.3582,50,97,147,14.0,Weekday,holiday
4746,2011-07-21,3,0,7,0,4,1,1,0.9,0.9242,0.53,0.2537,40,93,133,15.0,Weekday,holiday
4747,2011-07-21,3,0,7,0,4,1,1,0.92,0.9242,0.48,0.2836,43,167,210,16.0,Weekday,holiday
4748,2011-07-21,3,0,7,0,4,1,1,0.92,0.9091,0.45,0.2985,40,374,414,17.0,Weekday,holiday
4749,2011-07-21,3,0,7,0,4,1,1,0.9,0.8939,0.5,0.2836,39,343,382,18.0,Weekday,holiday
4750,2011-07-21,3,0,7,0,4,1,1,0.86,0.9242,0.67,0.2836,51,233,284,19.0,Weekday,holiday
4751,2011-07-21,3,0,7,0,4,1,1,0.84,0.8939,0.71,0.2239,38,199,237,20.0,Weekday,holiday
4752,2011-07-21,3,0,7,0,4,1,1,0.82,0.8939,0.75,0.2239,38,187,225,21.0,Weekday,holiday
4753,2011-07-21,3,0,7,0,4,1,1,0.82,0.8636,0.71,0.1642,36,113,149,22.0,Weekday,holiday
4754,2011-07-21,3,0,7,0,4,1,1,0.8,0.8182,0.71,0.1642,40,73,113,23.0,Weekday,holiday
4755,2011-07-22,3,0,7,0,5,1,1,0.82,0.8333,0.63,0.1343,9,51,60,0.0,Weekday,holiday
4756,2011-07-22,3,0,7,0,5,1,1,0.8,0.7879,0.63,0.0,7,17,24,1.0,Weekday,holiday
4757,2011-07-22,3,0,7,0,5,1,1,0.78,0.803,0.79,0.1343,0,14,14,2.0,Weekday,holiday
4758,2011-07-22,3,0,7,0,5,1,1,0.78,0.7879,0.75,0.1045,1,6,7,3.0,Weekday,holiday
4759,2011-07-22,3,0,7,0,5,1,1,0.76,0.7424,0.75,0.1045,8,5,13,4.0,Weekday,holiday
4760,2011-07-22,3,0,7,0,5,1,1,0.74,0.7121,0.79,0.1045,2,17,19,5.0,Weekday,holiday
4761,2011-07-22,3,0,7,0,5,1,1,0.76,0.7424,0.75,0.0896,13,83,96,6.0,Weekday,holiday
4762,2011-07-22,3,0,7,0,5,1,2,0.8,0.803,0.66,0.1045,20,232,252,7.0,Weekday,holiday
4763,2011-07-22,3,0,7,0,5,1,2,0.84,0.8485,0.63,0.1642,30,292,322,8.0,Weekday,holiday
4764,2011-07-22,3,0,7,0,5,1,1,0.86,0.8939,0.63,0.0896,31,177,208,9.0,Weekday,holiday
4765,2011-07-22,3,0,7,0,5,1,1,0.9,0.9242,0.53,0.0896,32,83,115,10.0,Weekday,holiday
4766,2011-07-22,3,0,7,0,5,1,1,0.9,0.8939,0.5,0.1045,23,86,109,11.0,Weekday,holiday
4767,2011-07-22,3,0,7,0,5,1,1,0.94,0.9545,0.48,0.1642,20,95,115,12.0,Weekday,holiday
4768,2011-07-22,3,0,7,0,5,1,1,0.94,0.9848,0.51,0.1642,25,98,123,13.0,Weekday,holiday
4769,2011-07-22,3,0,7,0,5,1,1,0.96,1.0,0.48,0.2985,24,77,101,14.0,Weekday,holiday
4770,2011-07-22,3,0,7,0,5,1,1,0.94,0.9848,0.51,0.2985,32,101,133,15.0,Weekday,holiday
4771,2011-07-22,3,0,7,0,5,1,3,0.9,0.8333,0.39,0.2985,29,153,182,16.0,Weekday,holiday
4772,2011-07-22,3,0,7,0,5,1,1,0.88,0.8485,0.47,0.1045,35,271,306,17.0,Weekday,holiday
4773,2011-07-22,3,0,7,0,5,1,1,0.9,0.8182,0.37,0.1642,34,250,284,18.0,Weekday,holiday
4774,2011-07-22,3,0,7,0,5,1,2,0.86,0.7879,0.41,0.1045,40,210,250,19.0,Weekday,holiday
4775,2011-07-22,3,0,7,0,5,1,1,0.84,0.8182,0.56,0.0,46,166,212,20.0,Weekday,holiday
4776,2011-07-22,3,0,7,0,5,1,1,0.82,0.803,0.59,0.0896,38,152,190,21.0,Weekday,holiday
4777,2011-07-22,3,0,7,0,5,1,2,0.84,0.7879,0.49,0.0896,44,105,149,22.0,Weekday,holiday
4778,2011-07-22,3,0,7,0,5,1,1,0.8,0.7879,0.63,0.194,19,84,103,23.0,Weekday,holiday
4779,2011-07-23,3,0,7,0,6,0,1,0.82,0.7879,0.56,0.0,16,85,101,0.0,Weekday,holiday
4780,2011-07-23,3,0,7,0,6,0,1,0.82,0.7727,0.52,0.1045,13,57,70,1.0,Weekday,holiday
4781,2011-07-23,3,0,7,0,6,0,1,0.82,0.7727,0.52,0.0,13,48,61,2.0,Weekday,holiday
4782,2011-07-23,3,0,7,0,6,0,1,0.78,0.7576,0.66,0.0896,6,16,22,3.0,Weekday,holiday
4783,2011-07-23,3,0,7,0,6,0,1,0.76,0.7273,0.66,0.1045,5,4,9,4.0,Weekday,holiday
4784,2011-07-23,3,0,7,0,6,0,1,0.76,0.7121,0.62,0.1343,1,6,7,5.0,Weekday,holiday
4785,2011-07-23,3,0,7,0,6,0,1,0.8,0.7424,0.52,0.1343,6,19,25,6.0,Weekday,holiday
4786,2011-07-23,3,0,7,0,6,0,1,0.8,0.7424,0.52,0.1045,7,38,45,7.0,Weekday,holiday
4787,2011-07-23,3,0,7,0,6,0,1,0.84,0.7879,0.49,0.2537,24,85,109,8.0,Weekday,holiday
4788,2011-07-23,3,0,7,0,6,0,1,0.84,0.7879,0.49,0.1642,30,102,132,9.0,Weekday,holiday
4789,2011-07-23,3,0,7,0,6,0,1,0.86,0.7879,0.41,0.2239,61,137,198,10.0,Weekday,holiday
4790,2011-07-23,3,0,7,0,6,0,1,0.9,0.8182,0.37,0.194,62,154,216,11.0,Weekday,holiday
4791,2011-07-23,3,0,7,0,6,0,1,0.92,0.8636,0.37,0.1045,71,164,235,12.0,Weekday,holiday
4792,2011-07-23,3,0,7,0,6,0,1,0.94,0.8788,0.38,0.1642,78,167,245,13.0,Weekday,holiday
4793,2011-07-23,3,0,7,0,6,0,1,0.92,0.8939,0.42,0.0,84,152,236,14.0,Weekday,holiday
4794,2011-07-23,3,0,7,0,6,0,1,0.94,0.8788,0.38,0.0,78,137,215,15.0,Weekday,holiday
4795,2011-07-23,3,0,7,0,6,0,1,0.94,0.8788,0.38,0.1343,70,151,221,16.0,Weekday,holiday
4796,2011-07-23,3,0,7,0,6,0,1,0.94,0.8788,0.38,0.1343,70,127,197,17.0,Weekday,holiday
4797,2011-07-23,3,0,7,0,6,0,1,0.92,0.8788,0.4,0.2239,62,134,196,18.0,Weekday,holiday
4798,2011-07-23,3,0,7,0,6,0,2,0.82,0.803,0.59,0.1343,80,137,217,19.0,Weekday,holiday
4799,2011-07-23,3,0,7,0,6,0,1,0.82,0.803,0.59,0.2239,47,98,145,20.0,Weekday,holiday
4800,2011-07-23,3,0,7,0,6,0,1,0.82,0.803,0.59,0.2239,39,115,154,21.0,Weekday,holiday
4801,2011-07-23,3,0,7,0,6,0,1,0.8,0.7727,0.59,0.194,37,88,125,22.0,Weekday,holiday
4802,2011-07-23,3,0,7,0,6,0,1,0.8,0.7727,0.59,0.1045,27,77,104,23.0,Weekday,holiday
4803,2011-07-24,3,0,7,0,0,0,1,0.8,0.7727,0.59,0.1045,42,77,119,0.0,Weekday,holiday
4804,2011-07-24,3,0,7,0,0,0,1,0.78,0.7576,0.66,0.1045,33,63,96,1.0,Weekday,holiday
4805,2011-07-24,3,0,7,0,0,0,1,0.8,0.7879,0.63,0.0896,12,48,60,2.0,Weekday,holiday
4806,2011-07-24,3,0,7,0,0,0,1,0.8,0.7879,0.63,0.0896,17,20,37,3.0,Weekday,holiday
4807,2011-07-24,3,0,7,0,0,0,1,0.78,0.7576,0.66,0.1045,1,5,6,4.0,Weekday,holiday
4808,2011-07-24,3,0,7,0,0,0,1,0.78,0.7576,0.66,0.0896,5,3,8,5.0,Weekday,holiday
4809,2011-07-24,3,0,7,0,0,0,2,0.8,0.7879,0.63,0.0896,9,13,22,6.0,Weekday,holiday
4810,2011-07-24,3,0,7,0,0,0,1,0.8,0.7727,0.59,0.1343,6,29,35,7.0,Weekday,holiday
4811,2011-07-24,3,0,7,0,0,0,1,0.82,0.7879,0.56,0.2836,22,82,104,8.0,Weekday,holiday
4812,2011-07-24,3,0,7,0,0,0,1,0.82,0.7879,0.56,0.3881,42,112,154,9.0,Weekday,holiday
4813,2011-07-24,3,0,7,0,0,0,1,0.86,0.8182,0.5,0.3284,61,165,226,10.0,Weekday,holiday
4814,2011-07-24,3,0,7,0,0,0,1,0.84,0.803,0.53,0.2537,74,169,243,11.0,Weekday,holiday
4815,2011-07-24,3,0,7,0,0,0,1,0.9,0.8636,0.45,0.1642,85,161,246,12.0,Weekday,holiday
4816,2011-07-24,3,0,7,0,0,0,1,0.86,0.803,0.47,0.2239,90,162,252,13.0,Weekday,holiday
4817,2011-07-24,3,0,7,0,0,0,1,0.86,0.8182,0.5,0.2836,79,204,283,14.0,Weekday,holiday
4818,2011-07-24,3,0,7,0,0,0,1,0.9,0.8485,0.42,0.2537,68,170,238,15.0,Weekday,holiday
4819,2011-07-24,3,0,7,0,0,0,1,0.9,0.8485,0.42,0.2537,62,187,249,16.0,Weekday,holiday
